"QueryText "," NumResultRows"," UtilityRowCount","CallNestingLevel","QueryBand "," StartTime"," FirstStepTime"," FirstRespTime","NumSteps"," TotalIOCount"," AMPCPUTime"," ParserCPUTime"," UtilityByteCount"," DelayTime","NumOfActiveAMPs"," MaxAMPCPUTime","MaxCPUAmpNumber"," MaxAmpIO","MaxIOAmpNumber"," MinAmpIO"," SpoolUsage","ResponseTimeMet"," TDWMEstMaxRows"," TDWMEstLastRows"," TDWMEstTotalTime"," AMPCPUTimeNorm"," ParserCPUTimeNorm"," MaxAMPCPUTimeNorm","MaxCPUAmpNumberNorm"," MinAmpCPUTimeNorm"," EstProcTime"," EstMaxRowCount"," WDDelayTime"," ParserExpReq","CPUDecayLevel","IODecayLevel"," SeqRespTime"," ReqIOKB"," ReqPhysIO"," ReqPhysIOKB"
"select o_orderpriority, count(*) as order_count from orders where o_orderdate >= date '1993-07-01' and o_orderdate < date '1993-07-01' + interval '3' month and exists ( select * from l "," 5"," ?"," 0","? ","2014-11-08 20:25:01.74","2014-11-08 20:25:01.74","2014-11-08 20:25:07.33"," 8"," 8,200"," 1.700"," 0.000"," ?"," ?"," 2"," 0.868"," 0"," 4,130"," 0"," 4,070"," 1,683,456","T "," 175,077"," 131,308"," 66,582"," 39.830"," 0.000"," 20.337"," 0"," 19.493"," 66.582"," 175,077"," ?"," ?"," 0"," 0"," 5.590"," 1,031,404.000"," 7,985.000"," 1,013,938.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:20.38","2014-11-08 20:21:20.38","2014-11-08 20:21:20.81"," 19"," 1,407"," 0.180"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 742"," 1"," 665"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.216"," 0.000"," 2.155"," 1"," 2.061"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.420"," 129,136.000"," 832.000"," 99,829.000"
"select o_orderpriority, count(*) as order_count from orders where o_orderdate >= date '1993-07-01' and o_orderdate < date '1993-07-01' + interval '3' month and exists ( select * from l "," 5"," ?"," 0","? ","2014-11-08 20:25:07.33","2014-11-08 20:25:07.33","2014-11-08 20:25:12.79"," 8"," 8,200"," 1.708"," 0.000"," ?"," ?"," 2"," 0.876"," 0"," 4,102"," 0"," 4,098"," 1,683,456","T "," 175,077"," 131,308"," 66,582"," 40.017"," 0.000"," 20.524"," 0"," 19.493"," 66.582"," 175,077"," ?"," ?"," 0"," 0"," 5.460"," 1,031,404.000"," 7,985.000"," 1,013,938.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:20.82","2014-11-08 20:21:20.82","2014-11-08 20:21:21.24"," 19"," 1,409"," 0.164"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.841"," 0.000"," 2.061"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.430"," 129,158.000"," 826.000"," 99,619.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:17.05","2014-11-08 21:23:17.05","2014-11-08 21:23:17.64"," 19"," 1,409"," 0.192"," 0.000"," ?"," ?"," 2"," 0.108"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.498"," 0.000"," 2.530"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.610"," 129,158.000"," 826.000"," 99,619.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:21.25","2014-11-08 20:21:21.25","2014-11-08 20:21:21.66"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.061"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.420"," 129,158.000"," 829.000"," 99,776.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:17.65","2014-11-08 21:23:17.65","2014-11-08 21:23:18.18"," 19"," 1,409"," 0.192"," 0.000"," ?"," ?"," 2"," 0.100"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.498"," 0.000"," 2.343"," 1"," 2.155"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.540"," 129,158.000"," 826.000"," 99,619.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:21.67","2014-11-08 20:21:21.67","2014-11-08 20:21:22.10"," 19"," 1,409"," 0.160"," 0.000"," ?"," ?"," 2"," 0.080"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.748"," 0.000"," 1.874"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,158.000"," 829.000"," 99,776.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:18.19","2014-11-08 21:23:18.19","2014-11-08 21:23:18.70"," 19"," 1,405"," 0.168"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 740"," 1"," 665"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.000"," 2.155"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 128,992.000"," 837.000"," 99,957.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:22.10","2014-11-08 20:21:22.11","2014-11-08 20:21:22.54"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.096"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.249"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,158.000"," 829.000"," 99,776.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:18.71","2014-11-08 21:23:18.71","2014-11-08 21:23:19.25"," 19"," 1,409"," 0.176"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.123"," 0.000"," 2.155"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.550"," 129,158.000"," 823.000"," 99,617.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:22.55","2014-11-08 20:21:22.55","2014-11-08 20:21:22.96"," 19"," 1,409"," 0.160"," 0.000"," ?"," ?"," 2"," 0.080"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.748"," 0.000"," 1.874"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.410"," 129,158.000"," 829.000"," 99,776.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:19.26","2014-11-08 21:23:19.26","2014-11-08 21:23:19.78"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.061"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.530"," 129,158.000"," 824.000"," 99,741.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:22.97","2014-11-08 20:21:22.97","2014-11-08 20:21:23.39"," 19"," 1,409"," 0.164"," 0.004"," ?"," ?"," 2"," 0.084"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.842"," 0.093"," 1.968"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.430"," 129,158.000"," 826.000"," 99,619.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:19.79","2014-11-08 21:23:19.79","2014-11-08 21:23:21.19"," 19"," 1,409"," 1.052"," 0.000"," ?"," ?"," 2"," 0.956"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 24.648"," 0.000"," 22.399"," 1"," 2.249"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 1.410"," 129,158.000"," 829.000"," 99,776.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:23.40","2014-11-08 20:21:23.40","2014-11-08 20:21:23.83"," 19"," 1,409"," 0.176"," 0.004"," ?"," ?"," 2"," 0.092"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.123"," 0.093"," 2.155"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,158.000"," 826.000"," 99,619.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:21.20","2014-11-08 21:23:21.20","2014-11-08 21:23:21.72"," 19"," 1,448"," 0.168"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 742"," 1"," 706"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.000"," 2.061"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.530"," 129,158.000"," 828.000"," 99,744.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:23.84","2014-11-08 20:21:23.84","2014-11-08 20:21:24.31"," 19"," 1,407"," 0.168"," 0.000"," ?"," ?"," 2"," 0.084"," 1"," 706"," 0"," 701"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.936"," 0.000"," 1.968"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.470"," 129,135.000"," 835.000"," 100,082.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:21.73","2014-11-08 21:23:21.74","2014-11-08 21:23:22.25"," 19"," 1,407"," 0.164"," 0.000"," ?"," ?"," 2"," 0.084"," 1"," 740"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.842"," 0.000"," 1.968"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 129,135.000"," 831.000"," 99,798.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:21:24.31","2014-11-08 20:21:24.31","2014-11-08 20:21:24.74"," 19"," 1,409"," 0.168"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.000"," 2.155"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.430"," 129,158.000"," 826.000"," 99,619.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:22.26","2014-11-08 21:23:22.26","2014-11-08 21:23:22.81"," 19"," 1,407"," 0.180"," 0.004"," ?"," ?"," 2"," 0.096"," 1"," 742"," 1"," 665"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.217"," 0.093"," 2.249"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.560"," 129,136.000"," 832.000"," 99,924.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:21:24.75","2014-11-08 20:21:24.83","2014-11-08 20:21:30.20"," 11"," 8,791"," 2.252"," 0.056"," ?"," ?"," 2"," 1.128"," 1"," 4,432"," 1"," 4,359"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 52.764"," 1.312"," 26.429"," 1"," 26.335"," 77.141"," 291,795"," ?"," 0.014"," 0"," 0"," 5.540"," 1,103,210.000"," 8,299.000"," 1,052,005.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:22.82","2014-11-08 21:23:22.82","2014-11-08 21:23:23.41"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.061"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.610"," 129,158.000"," 820.000"," 99,460.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:21:30.20","2014-11-08 20:21:30.28","2014-11-08 20:21:35.60"," 11"," 8,791"," 2.216"," 0.064"," ?"," ?"," 2"," 1.116"," 0"," 4,432"," 1"," 4,359"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 51.920"," 1.499"," 26.147"," 0"," 25.773"," 77.141"," 291,795"," ?"," 0.001"," 0"," 0"," 5.490"," 1,103,210.000"," 8,245.000"," 1,050,277.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:23.42","2014-11-08 21:23:23.43","2014-11-08 21:23:23.93"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.061"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.510"," 129,158.000"," 826.000"," 99,619.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:21:35.61","2014-11-08 20:21:35.61","2014-11-08 20:21:40.96"," 11"," 8,791"," 2.216"," 0.000"," ?"," ?"," 2"," 1.136"," 0"," 4,430"," 0"," 4,361"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 51.920"," 0.000"," 26.616"," 0"," 25.304"," 77.141"," 291,795"," ?"," ?"," 0"," 0"," 5.550"," 1,102,958.000"," 8,245.000"," 1,050,023.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:23.94","2014-11-08 21:23:23.95","2014-11-08 21:23:24.46"," 19"," 1,409"," 0.168"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.000"," 2.155"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 129,158.000"," 825.000"," 99,773.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:21:40.97","2014-11-08 20:21:40.97","2014-11-08 20:21:46.35"," 11"," 8,791"," 2.244"," 0.000"," ?"," ?"," 2"," 1.128"," 0"," 4,432"," 1"," 4,359"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 52.576"," 0.000"," 26.429"," 0"," 26.147"," 77.141"," 291,795"," ?"," ?"," 0"," 0"," 5.560"," 1,102,706.000"," 8,245.000"," 1,049,769.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:24.47","2014-11-08 21:23:24.47","2014-11-08 21:23:24.99"," 19"," 1,409"," 0.168"," 0.004"," ?"," ?"," 2"," 0.088"," 0"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 0.093"," 2.061"," 0"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 129,158.000"," 829.000"," 99,776.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:21:46.36","2014-11-08 20:21:46.36","2014-11-08 20:21:51.71"," 11"," 8,792"," 2.224"," 0.000"," ?"," ?"," 2"," 1.116"," 0"," 4,433"," 1"," 4,359"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 52.107"," 0.000"," 26.147"," 0"," 25.960"," 77.141"," 291,795"," ?"," ?"," 0"," 0"," 5.530"," 1,103,217.000"," 8,246.000"," 1,050,281.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:25.00","2014-11-08 21:23:25.00","2014-11-08 21:23:25.51"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.096"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.249"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 129,158.000"," 826.000"," 99,619.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:21:51.71","2014-11-08 20:21:51.71","2014-11-08 20:21:57.17"," 11"," 8,791"," 2.404"," 0.000"," ?"," ?"," 2"," 1.204"," 1"," 4,430"," 0"," 4,361"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 56.325"," 0.000"," 28.209"," 1"," 28.116"," 77.141"," 291,795"," ?"," ?"," 0"," 0"," 5.640"," 1,102,958.000"," 8,245.000"," 1,050,023.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:25.52","2014-11-08 21:23:25.52","2014-11-08 21:23:26.03"," 19"," 1,409"," 0.164"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.841"," 0.000"," 2.061"," 1"," 1.780"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 129,158.000"," 830.000"," 99,777.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:21:57.18","2014-11-08 20:21:57.18","2014-11-08 20:22:02.57"," 11"," 8,792"," 2.248"," 0.000"," ?"," ?"," 2"," 1.156"," 0"," 4,431"," 0"," 4,361"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 52.670"," 0.000"," 27.085"," 0"," 25.585"," 77.141"," 291,795"," ?"," ?"," 0"," 0"," 5.570"," 1,103,224.000"," 8,247.000"," 1,050,285.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:26.04","2014-11-08 21:23:26.05","2014-11-08 21:23:26.56"," 19"," 1,413"," 0.172"," 0.000"," ?"," ?"," 2"," 0.092"," 1"," 746"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.155"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 129,502.000"," 828.000"," 99,775.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:22:02.57","2014-11-08 20:22:02.57","2014-11-08 20:22:08.04"," 11"," 8,792"," 2.212"," 0.000"," ?"," ?"," 2"," 1.128"," 0"," 4,431"," 0"," 4,361"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 51.827"," 0.000"," 26.429"," 0"," 25.398"," 77.141"," 291,795"," ?"," ?"," 0"," 0"," 5.660"," 1,102,965.000"," 8,246.000"," 1,050,027.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:26.57","2014-11-08 21:23:26.57","2014-11-08 21:23:27.09"," 19"," 1,407"," 0.172"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 742"," 1"," 665"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.061"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.530"," 129,136.000"," 826.000"," 99,639.000"
"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey a "," 11,620"," ?"," 0","? ","2014-11-08 20:22:08.04","2014-11-08 20:22:08.04","2014-11-08 20:22:13.40"," 11"," 8,791"," 2.232"," 0.000"," ?"," ?"," 2"," 1.132"," 1"," 4,432"," 1"," 4,359"," 8,056,320","T "," 291,795"," 291,795"," 77,141"," 52.295"," 0.000"," 26.522"," 1"," 25.773"," 77.141"," 291,795"," ?"," ?"," 0"," 0"," 5.520"," 1,102,706.000"," 8,245.000"," 1,049,769.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 21:23:27.09","2014-11-08 21:23:27.10","2014-11-08 21:23:27.61"," 19"," 1,409"," 0.172"," 0.000"," ?"," ?"," 2"," 0.088"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.029"," 0.000"," 2.061"," 1"," 1.968"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.520"," 129,158.000"," 826.000"," 99,619.000"
